Time,TrueAlt,EstAlt,TrueVel,EstVel,EstAngle,TrueLat,TrueLon,EstLat,EstLon
33.76,2759.22,2764.03,-59.9055,-59.9018,-0.0243942,28.6084,-80.6043,28.6084,-80.6044
33.77,2758.62,2763.44,-59.9321,-59.928,-0.0246264,28.6084,-80.6043,28.6084,-80.6044
33.78,2758.02,2762.84,-59.9586,-59.9531,-0.0237962,28.6084,-80.6043,28.6084,-80.6044
33.79,2757.42,2762.24,-59.9851,-59.9787,-0.0244536,28.6084,-80.6043,28.6084,-80.6044
33.8,2756.82,2761.31,-60.0115,-60.007,-0.0241057,28.6084,-80.6043,28.6084,-80.6044
33.81,2756.22,2760.71,-60.0378,-60.0323,-0.0246375,28.6084,-80.6043,28.6084,-80.6044
33.82,2755.62,2760.11,-60.0641,-60.0605,-0.0251476,28.6084,-80.6043,28.6084,-80.6044
33.83,2755.02,2759.51,-60.0903,-60.0887,-0.025567,28.6084,-80.6043,28.6084,-80.6044
33.84,2754.42,2758.91,-60.1164,-60.1157,-0.0265182,28.6084,-80.6043,28.6084,-80.6044
33.85,2753.81,2758.31,-60.1425,-60.1423,-0.0264801,28.6084,-80.6043,28.6084,-80.6044
33.86,2753.21,2757.71,-60.1685,-60.1697,-0.0259007,28.6084,-80.6043,28.6084,-80.6044
33.87,2752.61,2757.1,-60.1944,-60.1962,-0.0255984,28.6084,-80.6043,28.6084,-80.6044
33.88,2752.01,2756.5,-60.2202,-60.2227,-0.0258656,28.6084,-80.6043,28.6084,-80.6044
33.89,2751.41,2755.9,-60.246,-60.2497,-0.0267055,28.6084,-80.6043,28.6084,-80.6044
33.9,2750.8,2755.55,-60.2717,-60.2736,-0.0262323,28.6084,-80.6043,28.6084,-80.6044
33.91,2750.2,2754.95,-60.2974,-60.2991,-0.0265385,28.6084,-80.6043,28.6084,-80.6044
33.92,2749.6,2754.35,-60.323,-60.323,-0.0268268,28.6084,-80.6043,28.6084,-80.6044
33.93,2748.99,2753.74,-60.3485,-60.3495,-0.0265494,28.6084,-80.6043,28.6084,-80.6044
33.94,2748.39,2753.14,-60.374,-60.3748,-0.0269702,28.6084,-80.6043,28.6084,-80.6044
33.95,2747.79,2752.54,-60.3994,-60.401,-0.0274168,28.6084,-80.6043,28.6084,-80.6044
33.96,2747.18,2751.93,-60.4247,-60.4245,-0.0273233,28.6084,-80.6043,28.6084,-80.6044
33.97,2746.58,2751.33,-60.4499,-60.4505,-0.0279261,28.6084,-80.6043,28.6084,-80.6044
33.98,2745.97,2750.72,-60.4751,-60.4755,-0.0277426,28.6084,-80.6043,28.6084,-80.6044
33.99,2745.37,2750.12,-60.5003,-60.5008,-0.0275943,28.6084,-80.6043,28.6084,-80.6044
34,2744.76,2749.59,-60.5253,-60.524,-0.0266229,28.6084,-80.6043,28.6085,-80.6042
34.01,2744.16,2748.98,-60.5503,-60.5481,-0.0269345,28.6084,-80.6043,28.6085,-80.6042
34.02,2743.55,2748.38,-60.5752,-60.5727,-0.0275961,28.6084,-80.6043,28.6085,-80.6042
34.03,2742.95,2747.77,-60.6001,-60.5969,-0.027976,28.6084,-80.6043,28.6085,-80.6042
34.04,2742.34,2747.16,-60.6249,-60.6209,-0.0286148,28.6084,-80.6043,28.6085,-80.6042
34.05,2741.73,2746.56,-60.6496,-60.645,-0.0283702,28.6084,-80.6043,28.6085,-80.6042
34.06,2741.13,2745.95,-60.6743,-60.6695,-0.0275323,28.6084,-80.6043,28.6085,-80.6042
34.07,2740.52,2745.34,-60.6989,-60.6951,-0.0284052,28.6084,-80.6043,28.6085,-80.6042
34.08,2739.91,2744.74,-60.7234,-60.7208,-0.0282579,28.6084,-80.6043,28.6085,-80.6042
34.09,2739.3,2744.13,-60.7479,-60.7459,-0.0289335,28.6084,-80.6043,28.6085,-80.6042
34.1,2738.7,2743.84,-60.7723,-60.7718,-0.02865,28.6084,-80.6043,28.6085,-80.6042
34.11,2738.09,2743.24,-60.7967,-60.7967,-0.0291829,28.6084,-80.6043,28.6085,-80.6042
34.12,2737.48,2742.63,-60.8209,-60.8197,-0.0296945,28.6084,-80.6043,28.6085,-80.6042
34.13,2736.87,2742.02,-60.8452,-60.8451,-0.029068,28.6084,-80.6043,28.6085,-80.6042
34.14,2736.26,2741.41,-60.8693,-60.8674,-0.0281474,28.6084,-80.6043,28.6085,-80.6042
34.15,2735.65,2740.8,-60.8934,-60.8929,-0.0284886,28.6084,-80.6043,28.6085,-80.6042
34.16,2735.04,2740.19,-60.9174,-60.9187,-0.0277525,28.6084,-80.6043,28.6085,-80.6042
34.17,2734.44,2739.58,-60.9414,-60.941,-0.0283152,28.6084,-80.6043,28.6085,-80.6042
34.18,2733.83,2738.97,-60.9653,-60.9648,-0.0288894,28.6084,-80.6043,28.6085,-80.6042
34.19,2733.22,2738.36,-60.9891,-60.9869,-0.0284459,28.6084,-80.6043,28.6085,-80.6042
34.2,2732.61,2737.96,-61.0129,-61.0092,-0.0283565,28.6084,-80.6043,28.6085,-80.6042
34.21,2732,2737.35,-61.0366,-61.0339,-0.0277451,28.6084,-80.6043,28.6085,-80.6042
34.22,2731.38,2736.74,-61.0602,-61.0582,-0.0267504,28.6084,-80.6043,28.6085,-80.6042
34.23,2730.77,2736.13,-61.0838,-61.0823,-0.0264263,28.6084,-80.6043,28.6085,-80.6042
34.24,2730.16,2735.51,-61.1073,-61.1072,-0.0264267,28.6084,-80.6043,28.6085,-80.6042
34.25,2729.55,2734.9,-61.1308,-61.1314,-0.0263861,28.6084,-80.6043,28.6085,-80.6042
34.26,2728.94,2734.29,-61.1542,-61.1561,-0.0263114,28.6084,-80.6043,28.6085,-80.6042
34.27,2728.33,2733.68,-61.1775,-61.18,-0.0264833,28.6084,-80.6043,28.6085,-80.6042
34.28,2727.72,2733.07,-61.2008,-61.2023,-0.0271611,28.6084,-80.6043,28.6085,-80.6042
34.29,2727.1,2732.46,-61.224,-61.226,-0.0267617,28.6084,-80.6043,28.6085,-80.6042
34.3,2726.49,2732.15,-61.2471,-61.2499,-0.0263522,28.6084,-80.6043,28.6085,-80.6042
34.31,2725.88,2731.53,-61.2702,-61.272,-0.026137,28.6084,-80.6043,28.6085,-80.6042
34.32,2725.27,2730.92,-61.2932,-61.2931,-0.0256817,28.6084,-80.6043,28.6085,-80.6042
34.33,2724.65,2730.31,-61.3162,-61.3148,-0.0249012,28.6084,-80.6043,28.6085,-80.6042
34.34,2724.04,2729.69,-61.339,-61.3379,-0.0245204,28.6084,-80.6043,28.6085,-80.6042
34.35,2723.43,2729.08,-61.3619,-61.361,-0.0241053,28.6084,-80.6043,28.6085,-80.6042
34.36,2722.81,2728.47,-61.3846,-61.3839,-0.0246239,28.6084,-80.6043,28.6085,-80.6042
34.37,2722.2,2727.85,-61.4074,-61.4084,-0.0246708,28.6084,-80.6043,28.6085,-80.6042
34.38,2721.58,2727.24,-61.43,-61.4306,-0.0242881,28.6084,-80.6043,28.6085,-80.6042
34.39,2720.97,2726.62,-61.4526,-61.4527,-0.0250485,28.6084,-80.6043,28.6085,-80.6042
34.4,2720.35,2725.68,-61.4751,-61.4732,-0.0257356,28.6084,-80.6043,28.6085,-80.6042
34.41,2719.74,2725.07,-61.4976,-61.4965,-0.0257271,28.6084,-80.6043,28.6085,-80.6042
34.42,2719.12,2724.45,-61.52,-61.5181,-0.0261833,28.6084,-80.6043,28.6085,-80.6042
34.43,2718.51,2723.84,-61.5423,-61.5398,-0.0270252,28.6084,-80.6043,28.6085,-80.6042
34.44,2717.89,2723.22,-61.5646,-61.5602,-0.0260574,28.6084,-80.6043,28.6085,-80.6042
34.45,2717.28,2722.61,-61.5868,-61.5813,-0.0256159,28.6084,-80.6043,28.6085,-80.6042
34.46,2716.66,2721.99,-61.609,-61.6047,-0.025833,28.6084,-80.6043,28.6085,-80.6042
34.47,2716.04,2721.37,-61.6311,-61.6261,-0.0250369,28.6084,-80.6043,28.6085,-80.6042
34.48,2715.43,2720.76,-61.6531,-61.6493,-0.0248793,28.6084,-80.6043,28.6085,-80.6042
34.49,2714.81,2720.14,-61.6751,-61.6719,-0.0240745,28.6084,-80.6043,28.6085,-80.6042
34.5,2714.19,2719.58,-61.697,-61.6957,-0.0249646,28.6084,-80.6043,28.6085,-80.6042
34.51,2713.58,2718.96,-61.7189,-61.7181,-0.0257961,28.6084,-80.6043,28.6085,-80.6042
34.52,2712.96,2718.34,-61.7407,-61.7384,-0.0250471,28.6084,-80.6043,28.6085,-80.6042
34.53,2712.34,2717.73,-61.7624,-61.7591,-0.0250585,28.6084,-80.6043,28.6085,-80.6042
34.54,2711.72,2717.11,-61.7841,-61.7788,-0.0245171,28.6084,-80.6043,28.6085,-80.6042
34.55,2711.11,2716.49,-61.8058,-61.7998,-0.024949,28.6084,-80.6043,28.6085,-80.6042
34.56,2710.49,2715.87,-61.8273,-61.8222,-0.025639,28.6084,-80.6043,28.6085,-80.6042
34.57,2709.87,2715.25,-61.8488,-61.8417,-0.0254889,28.6084,-80.6043,28.6085,-80.6042
34.58,2709.25,2714.63,-61.8703,-61.8619,-0.026355,28.6084,-80.6043,28.6085,-80.6042
34.59,2708.63,2714.02,-61.8917,-61.8831,-0.0257466,28.6084,-80.6043,28.6085,-80.6042
34.6,2708.01,2713.17,-61.913,-61.903,-0.0262119,28.6084,-80.6043,28.6085,-80.6042
34.61,2707.39,2712.55,-61.9343,-61.9224,-0.0253002,28.6084,-80.6043,28.6085,-80.6042
34.62,2706.77,2711.93,-61.9555,-61.9421,-0.0253917,28.6084,-80.6043,28.6085,-80.6042
34.63,2706.15,2711.31,-61.9766,-61.9631,-0.0259515,28.6084,-80.6043,28.6085,-80.6042
34.64,2705.53,2710.69,-61.9977,-61.9848,-0.0258545,28.6084,-80.6043,28.6085,-80.6042
34.65,2704.91,2710.07,-62.0188,-62.0067,-0.025378,28.6084,-80.6043,28.6085,-80.6042
34.66,2704.29,2709.45,-62.0398,-62.0265,-0.0256595,28.6084,-80.6043,28.6085,-80.6042
34.67,2703.67,2708.83,-62.0607,-62.0471,-0.0253045,28.6084,-80.6043,28.6085,-80.6042
34.68,2703.05,2708.21,-62.0815,-62.0694,-0.026123,28.6084,-80.6043,28.6085,-80.6042
34.69,2702.43,2707.59,-62.1024,-62.0895,-0.0253119,28.6084,-80.6043,28.6085,-80.6042
34.7,2701.81,2706.75,-62.1231,-62.1093,-0.0244001,28.6084,-80.6043,28.6085,-80.6042
34.71,2701.19,2706.13,-62.1438,-62.1311,-0.0235125,28.6084,-80.6043,28.6085,-80.6042
34.72,2700.57,2705.51,-62.1644,-62.1506,-0.0230788,28.6084,-80.6043,28.6085,-80.6042
34.73,2699.94,2704.89,-62.185,-62.1732,-0.0234183,28.6084,-80.6043,28.6085,-80.6042
34.74,2699.32,2704.27,-62.2055,-62.1936,-0.0226952,28.6084,-80.6043,28.6085,-80.6042
34.75,2698.7,2703.64,-62.226,-62.2137,-0.0227038,28.6084,-80.6043,28.6085,-80.6042
34.76,2698.08,2703.02,-62.2464,-62.2357,-0.0225969,28.6084,-80.6043,28.6085,-80.6042
34.77,2697.46,2702.4,-62.2668,-62.2566,-0.0224809,28.6084,-80.6043,28.6085,-80.6042
34.78,2696.83,2701.78,-62.287,-62.2785,-0.0223038,28.6084,-80.6043,28.6085,-80.6042
34.79,2696.21,2701.15,-62.3073,-62.2971,-0.0220305,28.6084,-80.6043,28.6085,-80.6042
34.8,2695.59,2700.99,-62.3275,-62.3158,-0.0217248,28.6084,-80.6043,28.6085,-80.6042
34.81,2694.96,2700.37,-62.3476,-62.3362,-0.0222261,28.6084,-80.6043,28.6085,-80.6042
34.82,2694.34,2699.75,-62.3677,-62.3578,-0.0225107,28.6084,-80.6043,28.6085,-80.6042
34.83,2693.72,2699.12,-62.3877,-62.3784,-0.0219328,28.6084,-80.6043,28.6085,-80.6042
34.84,2693.09,2698.5,-62.4076,-62.3993,-0.0227697,28.6084,-80.6043,28.6085,-80.6042
34.85,2692.47,2697.87,-62.4275,-62.4183,-0.0228259,28.6084,-80.6043,28.6085,-80.6042
34.86,2691.84,2697.25,-62.4474,-62.4362,-0.0224485,28.6084,-80.6043,28.6085,-80.6042
34.87,2691.22,2696.62,-62.4672,-62.457,-0.0220589,28.6084,-80.6043,28.6085,-80.6042
34.88,2690.59,2696,-62.4869,-62.4759,-0.0218872,28.6084,-80.6043,28.6085,-80.6042
34.89,2689.97,2695.37,-62.5066,-62.4967,-0.0217652,28.6084,-80.6043,28.6085,-80.6042
34.9,2689.34,2694.49,-62.5262,-62.5176,-0.0213421,28.6084,-80.6043,28.6085,-80.6042
34.91,2688.72,2693.87,-62.5458,-62.5365,-0.0221822,28.6084,-80.6043,28.6085,-80.6042
34.92,2688.09,2693.24,-62.5653,-62.5571,-0.021532,28.6084,-80.6043,28.6085,-80.6042
34.93,2687.47,2692.62,-62.5848,-62.5759,-0.0222573,28.6084,-80.6043,28.6085,-80.6042
34.94,2686.84,2691.99,-62.6042,-62.5955,-0.0221931,28.6084,-80.6043,28.6085,-80.6042
34.95,2686.21,2691.36,-62.6235,-62.6137,-0.0213904,28.6084,-80.6043,28.6085,-80.6042
34.96,2685.59,2690.74,-62.6428,-62.632,-0.0223112,28.6084,-80.6043,28.6085,-80.6042
34.97,2684.96,2690.11,-62.6621,-62.6531,-0.023086,28.6084,-80.6043,28.6085,-80.6042
34.98,2684.33,2689.49,-62.6812,-62.6728,-0.0224712,28.6084,-80.6043,28.6085,-80.6042
34.99,2683.71,2688.86,-62.7004,-62.6924,-0.0225488,28.6084,-80.6043,28.6085,-80.6042
35,2683.08,2688.52,-62.7195,-62.7113,-0.0218532,28.6084,-80.6043,28.6083,-80.6043
35.01,2682.45,2687.89,-62.7385,-62.7306,-0.0226465,28.6084,-80.6043,28.6083,-80.6043
35.02,2681.82,2687.26,-62.7575,-62.7501,-0.0226436,28.6084,-80.6043,28.6083,-80.6043
35.03,2681.2,2686.63,-62.7764,-62.7676,-0.0235208,28.6084,-80.6043,28.6083,-80.6043
35.04,2680.57,2686.01,-62.7952,-62.7878,-0.0233017,28.6084,-80.6043,28.6083,-80.6043
35.05,2679.94,2685.38,-62.8141,-62.808,-0.0235237,28.6084,-80.6043,28.6083,-80.6043
35.06,2679.31,2684.75,-62.8328,-62.827,-0.022904,28.6084,-80.6043,28.6083,-80.6043
35.07,2678.68,2684.12,-62.8515,-62.8456,-0.0221113,28.6084,-80.6043,28.6083,-80.6043
35.08,2678.05,2683.49,-62.8702,-62.8649,-0.022478,28.6084,-80.6043,28.6083,-80.6043
35.09,2677.43,2682.86,-62.8888,-62.8823,-0.0232842,28.6084,-80.6043,28.6083,-80.6043
35.1,2676.8,2682,-62.9073,-62.9014,-0.022652,28.6084,-80.6043,28.6083,-80.6043
35.11,2676.17,2681.37,-62.9258,-62.9211,-0.0224049,28.6084,-80.6043,28.6083,-80.6043
35.12,2675.54,2680.74,-62.9442,-62.9392,-0.0230107,28.6084,-80.6043,28.6083,-80.6043
35.13,2674.91,2680.11,-62.9626,-62.9589,-0.0231444,28.6084,-80.6043,28.6083,-80.6043
35.14,2674.28,2679.48,-62.981,-62.9767,-0.0233108,28.6084,-80.6043,28.6083,-80.6043
35.15,2673.65,2678.85,-62.9992,-62.9948,-0.0227702,28.6084,-80.6043,28.6083,-80.6043
35.16,2673.02,2678.22,-63.0175,-63.0136,-0.0233187,28.6084,-80.6043,28.6083,-80.6043
35.17,2672.39,2677.59,-63.0357,-63.0333,-0.0226012,28.6084,-80.6043,28.6083,-80.6043
35.18,2671.76,2676.96,-63.0538,-63.053,-0.0232382,28.6084,-80.6043,28.6083,-80.6043
35.19,2671.13,2676.33,-63.0719,-63.073,-0.0228223,28.6084,-80.6043,28.6083,-80.6043
35.2,2670.5,2675.98,-63.0899,-63.0917,-0.0229943,28.6084,-80.6043,28.6083,-80.6043
35.21,2669.86,2675.35,-63.1078,-63.1111,-0.0221136,28.6084,-80.6043,28.6083,-80.6043
35.22,2669.23,2674.72,-63.1258,-63.1309,-0.0221645,28.6084,-80.6043,28.6083,-80.6043
35.23,2668.6,2674.09,-63.1436,-63.1497,-0.021491,28.6084,-80.6043,28.6083,-80.6043
35.24,2667.97,2673.45,-63.1614,-63.1673,-0.0212645,28.6084,-80.6043,28.6083,-80.6043
35.25,2667.34,2672.82,-63.1792,-63.1844,-0.0207026,28.6084,-80.6043,28.6083,-80.6043
35.26,2666.71,2672.19,-63.1969,-63.2027,-0.0211499,28.6084,-80.6043,28.6083,-80.6043
35.27,2666.07,2671.56,-63.2146,-63.2209,-0.0210573,28.6084,-80.6043,28.6083,-80.6043
35.28,2665.44,2670.93,-63.2322,-63.2387,-0.0204583,28.6084,-80.6043,28.6083,-80.6043
35.29,2664.81,2670.29,-63.2498,-63.2576,-0.0197203,28.6084,-80.6043,28.6083,-80.6043
35.3,2664.18,2669.31,-63.2673,-63.2757,-0.0188146,28.6084,-80.6043,28.6083,-80.6043
35.31,2663.54,2668.68,-63.2847,-63.2943,-0.0196686,28.6084,-80.6043,28.6083,-80.6043
35.32,2662.91,2668.05,-63.3021,-63.3134,-0.0193483,28.6084,-80.6043,28.6083,-80.6043
35.33,2662.28,2667.41,-63.3195,-63.3317,-0.0201282,28.6084,-80.6043,28.6083,-80.6043
35.34,2661.64,2666.78,-63.3368,-63.3495,-0.0199736,28.6084,-80.6043,28.6083,-80.6043
35.35,2661.01,2666.15,-63.3541,-63.3667,-0.0199521,28.6084,-80.6043,28.6083,-80.6043
35.36,2660.38,2665.51,-63.3713,-63.3831,-0.0200234,28.6084,-80.6043,28.6083,-80.6043
35.37,2659.74,2664.88,-63.3884,-63.4,-0.0206543,28.6084,-80.6043,28.6083,-80.6043
35.38,2659.11,2664.25,-63.4055,-63.4162,-0.0208812,28.6084,-80.6043,28.6083,-80.6043
35.39,2658.48,2663.61,-63.4226,-63.4323,-0.021212,28.6084,-80.6043,28.6083,-80.6043
35.4,2657.84,2663.09,-63.4396,-63.4511,-0.0211381,28.6084,-80.6043,28.6083,-80.6043
35.41,2657.21,2662.46,-63.4566,-63.4674,-0.0203315,28.6084,-80.6043,28.6083,-80.6043
35.42,2656.57,2661.83,-63.4735,-63.4853,-0.0197957,28.6084,-80.6043,28.6083,-80.6043
35.43,2655.94,2661.19,-63.4903,-63.5014,-0.0199704,28.6084,-80.6043,28.6083,-80.6043
35.44,2655.3,2660.56,-63.5071,-63.5177,-0.0208929,28.6084,-80.6043,28.6083,-80.6043
35.45,2654.67,2659.92,-63.5239,-63.535,-0.0201664,28.6084,-80.6043,28.6083,-80.6043
35.46,2654.03,2659.28,-63.5406,-63.5513,-0.0202894,28.6084,-80.6043,28.6083,-80.6043
35.47,2653.4,2658.65,-63.5573,-63.5661,-0.0207682,28.6084,-80.6043,28.6083,-80.6043
35.48,2652.76,2658.01,-63.5739,-63.582,-0.0216516,28.6084,-80.6043,28.6083,-80.6043
35.49,2652.12,2657.38,-63.5905,-63.598,-0.0221109,28.6084,-80.6043,28.6083,-80.6043
35.5,2651.49,2656.6,-63.607,-63.6142,-0.022832,28.6084,-80.6043,28.6083,-80.6043
35.51,2650.85,2655.97,-63.6234,-63.6288,-0.0224535,28.6084,-80.6043,28.6083,-80.6043
35.52,2650.22,2655.33,-63.6399,-63.6465,-0.0219174,28.6084,-80.6043,28.6083,-80.6043
35.53,2649.58,2654.69,-63.6562,-63.6646,-0.0210757,28.6084,-80.6043,28.6083,-80.6043
35.54,2648.94,2654.06,-63.6726,-63.6825,-0.0218454,28.6084,-80.6043,28.6083,-80.6043
35.55,2648.3,2653.42,-63.6888,-63.699,-0.0212726,28.6084,-80.6043,28.6083,-80.6043
35.56,2647.67,2652.78,-63.7051,-63.7155,-0.0215504,28.6084,-80.6043,28.6083,-80.6043
35.57,2647.03,2652.15,-63.7212,-63.7336,-0.0221528,28.6084,-80.6043,28.6083,-80.6043
35.58,2646.39,2651.51,-63.7374,-63.7514,-0.0222947,28.6084,-80.6043,28.6083,-80.6043
35.59,2645.76,2650.87,-63.7535,-63.7662,-0.0230893,28.6084,-80.6043,28.6083,-80.6043
35.6,2645.12,2649.84,-63.7695,-63.7811,-0.0226915,28.6084,-80.6043,28.6083,-80.6043
35.61,2644.48,2649.2,-63.7855,-63.7962,-0.0223971,28.6084,-80.6043,28.6083,-80.6043
35.62,2643.84,2648.56,-63.8014,-63.8103,-0.0215448,28.6084,-80.6043,28.6083,-80.6043
35.63,2643.2,2647.93,-63.8173,-63.8254,-0.02136,28.6084,-80.6043,28.6083,-80.6043
35.64,2642.57,2647.29,-63.8332,-63.8425,-0.0217843,28.6084,-80.6043,28.6083,-80.6043
35.65,2641.93,2646.65,-63.849,-63.8573,-0.0224308,28.6084,-80.6043,28.6083,-80.6043
35.66,2641.29,2646.01,-63.8647,-63.8737,-0.0225884,28.6084,-80.6043,28.6083,-80.6043
35.67,2640.65,2645.37,-63.8804,-63.8901,-0.0233834,28.6084,-80.6043,28.6083,-80.6043
35.68,2640.01,2644.73,-63.8961,-63.9058,-0.0238584,28.6084,-80.6043,28.6083,-80.6043
35.69,2639.37,2644.09,-63.9117,-63.9225,-0.0236343,28.6084,-80.6043,28.6083,-80.6043
35.7,2638.73,2643.29,-63.9273,-63.9372,-0.0226512,28.6084,-80.6043,28.6083,-80.6043
35.71,2638.09,2642.65,-63.9428,-63.9546,-0.0236352,28.6084,-80.6043,28.6083,-80.6043
35.72,2637.45,2642.01,-63.9583,-63.9711,-0.0243446,28.6084,-80.6043,28.6083,-80.6043
35.73,2636.81,2641.37,-63.9737,-63.9868,-0.0251897,28.6084,-80.6043,28.6083,-80.6043
35.74,2636.17,2640.73,-63.9891,-64.0032,-0.0257264,28.6084,-80.6043,28.6083,-80.6043
35.75,2635.53,2640.09,-64.0044,-64.0174,-0.0248241,28.6084,-80.6043,28.6083,-80.6043
35.76,2634.89,2639.45,-64.0197,-64.0328,-0.024977,28.6084,-80.6043,28.6083,-80.6043
35.77,2634.25,2638.81,-64.035,-64.0464,-0.0251952,28.6084,-80.6043,28.6083,-80.6043
35.78,2633.61,2638.17,-64.0502,-64.0631,-0.0251806,28.6084,-80.6043,28.6083,-80.6043
35.79,2632.97,2637.53,-64.0653,-64.0779,-0.0253467,28.6084,-80.6043,28.6083,-80.6043
35.8,2632.33,2636.59,-64.0804,-64.094,-0.0248186,28.6084,-80.6043,28.6083,-80.6043
35.81,2631.69,2635.95,-64.0955,-64.1081,-0.0256072,28.6084,-80.6043,28.6083,-80.6043
35.82,2631.05,2635.31,-64.1105,-64.1217,-0.0262926,28.6084,-80.6043,28.6083,-80.6043
35.83,2630.41,2634.67,-64.1255,-64.1372,-0.0271743,28.6084,-80.6043,28.6083,-80.6043
35.84,2629.77,2634.02,-64.1404,-64.1511,-0.0279974,28.6084,-80.6043,28.6083,-80.6043
35.85,2629.12,2633.38,-64.1553,-64.1677,-0.0273726,28.6084,-80.6043,28.6083,-80.6043
35.86,2628.48,2632.74,-64.1701,-64.1839,-0.0282553,28.6084,-80.6043,28.6083,-80.6043
35.87,2627.84,2632.1,-64.1849,-64.2005,-0.028625,28.6084,-80.6043,28.6083,-80.6043
35.88,2627.2,2631.46,-64.1997,-64.2152,-0.0293618,28.6084,-80.6043,28.6083,-80.6043
35.89,2626.56,2630.81,-64.2144,-64.2297,-0.0289071,28.6084,-80.6043,28.6083,-80.6043
35.9,2625.91,2630.48,-64.229,-64.2427,-0.0288785,28.6084,-80.6043,28.6083,-80.6043
35.91,2625.27,2629.84,-64.2436,-64.2586,-0.0290202,28.6084,-80.6043,28.6083,-80.6043
35.92,2624.63,2629.2,-64.2582,-64.2728,-0.0290989,28.6084,-80.6043,28.6083,-80.6043
35.93,2623.99,2628.56,-64.2727,-64.2856,-0.0297583,28.6084,-80.6043,28.6083,-80.6043
35.94,2623.34,2627.91,-64.2872,-64.2985,-0.030407,28.6084,-80.6043,28.6083,-80.6043
35.95,2622.7,2627.27,-64.3016,-64.3112,-0.0301489,28.6084,-80.6043,28.6083,-80.6043
35.96,2622.06,2626.63,-64.316,-64.3243,-0.0310688,28.6084,-80.6043,28.6083,-80.6043
35.97,2621.41,2625.98,-64.3304,-64.3387,-0.0300821,28.6084,-80.6043,28.6083,-80.6043
35.98,2620.77,2625.34,-64.3447,-64.3534,-0.0299977,28.6084,-80.6043,28.6083,-80.6043
35.99,2620.13,2624.7,-64.359,-64.3666,-0.0300044,28.6084,-80.6043,28.6083,-80.6043
36,2619.48,2624.01,-64.3732,-64.3804,-0.0298542,28.6084,-80.6043,28.6085,-80.6043
36.01,2618.84,2623.36,-64.3874,-64.3939,-0.0295956,28.6084,-80.6043,28.6085,-80.6043
36.02,2618.2,2622.72,-64.4015,-64.4079,-0.0288464,28.6084,-80.6043,28.6085,-80.6043
36.03,2617.55,2622.07,-64.4156,-64.4213,-0.0297281,28.6084,-80.6043,28.6085,-80.6043
36.04,2616.91,2621.43,-64.4296,-64.4371,-0.0307275,28.6084,-80.6043,28.6085,-80.6043
36.05,2616.26,2620.78,-64.4436,-64.4511,-0.030428,28.6084,-80.6043,28.6085,-80.6043
36.06,2615.62,2620.14,-64.4576,-64.4653,-0.0305785,28.6084,-80.6043,28.6085,-80.6043
36.07,2614.97,2619.5,-64.4715,-64.4779,-0.0309015,28.6084,-80.6043,28.6085,-80.6043
36.08,2614.33,2618.85,-64.4854,-64.4914,-0.0303926,28.6084,-80.6043,28.6085,-80.6043
36.09,2613.68,2618.21,-64.4992,-64.5033,-0.0305198,28.6084,-80.6043,28.6085,-80.6043
36.1,2613.04,2617.84,-64.513,-64.5159,-0.0306186,28.6084,-80.6043,28.6085,-80.6043
36.11,2612.39,2617.19,-64.5267,-64.53,-0.0296331,28.6084,-80.6043,28.6085,-80.6043
36.12,2611.75,2616.55,-64.5404,-64.5449,-0.0292344,28.6084,-80.6043,28.6085,-80.6043
36.13,2611.1,2615.9,-64.5541,-64.5582,-0.0286991,28.6084,-80.6043,28.6085,-80.6043
36.14,2610.46,2615.26,-64.5677,-64.5724,-0.0292246,28.6084,-80.6043,28.6085,-80.6043
36.15,2609.81,2614.61,-64.5813,-64.5864,-0.0295296,28.6084,-80.6043,28.6085,-80.6043
36.16,2609.17,2613.97,-64.5948,-64.6004,-0.0302141,28.6084,-80.6043,28.6085,-80.6043
36.17,2608.52,2613.32,-64.6083,-64.6123,-0.0306958,28.6084,-80.6043,28.6085,-80.6043
36.18,2607.87,2612.67,-64.6218,-64.6244,-0.0297929,28.6084,-80.6043,28.6085,-80.6043
36.19,2607.23,2612.03,-64.6352,-64.6385,-0.0291392,28.6084,-80.6043,28.6085,-80.6043
36.2,2606.58,2611.18,-64.6486,-64.6521,-0.0281879,28.6084,-80.6043,28.6085,-80.6043
36.21,2605.93,2610.54,-64.6619,-64.6663,-0.0275966,28.6084,-80.6043,28.6085,-80.6043
36.22,2605.29,2609.89,-64.6752,-64.6791,-0.0276668,28.6084,-80.6043,28.6085,-80.6043
36.23,2604.64,2609.24,-64.6884,-64.6921,-0.0274791,28.6084,-80.6043,28.6085,-80.6043
36.24,2603.99,2608.6,-64.7016,-64.7037,-0.0277899,28.6084,-80.6043,28.6085,-80.6043
36.25,2603.35,2607.95,-64.7148,-64.7187,-0.0281277,28.6084,-80.6043,28.6085,-80.6043
36.26,2602.7,2607.3,-64.7279,-64.7317,-0.0290534,28.6084,-80.6043,28.6085,-80.6043
36.27,2602.05,2606.66,-64.741,-64.7446,-0.02956,28.6084,-80.6043,28.6085,-80.6043
36.28,2601.4,2606.01,-64.754,-64.7572,-0.0299774,28.6084,-80.6043,28.6085,-80.6043
36.29,2600.76,2605.36,-64.767,-64.7697,-0.0292573,28.6084,-80.6043,28.6085,-80.6043
36.3,2600.11,2605.2,-64.78,-64.782,-0.0283372,28.6084,-80.6043,28.6085,-80.6043
