Time,TrueAlt,EstAlt,TrueVel,EstVel,EstAngle,TrueLat,TrueLon,EstLat,EstLon
30.93,2915.21,2918.01,-49.1521,-49.2487,-0.021921,28.6084,-80.6043,28.6085,-80.6043
30.94,2914.72,2917.52,-49.203,-49.3006,-0.0222326,28.6084,-80.6043,28.6085,-80.6043
30.95,2914.23,2917.03,-49.2537,-49.353,-0.0212341,28.6084,-80.6043,28.6085,-80.6043
30.96,2913.73,2916.53,-49.3044,-49.4019,-0.020789,28.6084,-80.6043,28.6085,-80.6043
30.97,2913.24,2916.04,-49.3549,-49.4531,-0.0203896,28.6084,-80.6043,28.6085,-80.6043
30.98,2912.75,2915.54,-49.4054,-49.503,-0.021185,28.6084,-80.6043,28.6085,-80.6043
30.99,2912.25,2915.05,-49.4557,-49.5552,-0.0207998,28.6084,-80.6043,28.6085,-80.6043
31,2911.76,2914.63,-49.5059,-49.6058,-0.0209213,28.6084,-80.6043,28.6084,-80.6043
31.01,2911.26,2914.14,-49.5561,-49.6575,-0.0210727,28.6084,-80.6043,28.6084,-80.6043
31.02,2910.76,2913.64,-49.6061,-49.7063,-0.0216576,28.6084,-80.6043,28.6084,-80.6043
31.03,2910.27,2913.14,-49.6561,-49.7559,-0.0208559,28.6084,-80.6043,28.6084,-80.6043
31.04,2909.77,2912.65,-49.7059,-49.8074,-0.0218547,28.6084,-80.6043,28.6084,-80.6043
31.05,2909.27,2912.15,-49.7556,-49.8586,-0.0225923,28.6084,-80.6043,28.6084,-80.6043
31.06,2908.78,2911.65,-49.8053,-49.9073,-0.0234902,28.6084,-80.6043,28.6084,-80.6043
31.07,2908.28,2911.15,-49.8548,-49.9556,-0.022569,28.6084,-80.6043,28.6084,-80.6043
31.08,2907.78,2910.65,-49.9043,-50.0055,-0.0217985,28.6084,-80.6043,28.6084,-80.6043
31.09,2907.28,2910.15,-49.9536,-50.053,-0.0221221,28.6084,-80.6043,28.6084,-80.6043
31.1,2906.78,2909.34,-50.0029,-50.1018,-0.0225372,28.6084,-80.6043,28.6084,-80.6043
31.11,2906.28,2908.84,-50.052,-50.1528,-0.0227478,28.6084,-80.6043,28.6084,-80.6043
31.12,2905.78,2908.34,-50.1011,-50.2035,-0.0218939,28.6084,-80.6043,28.6084,-80.6043
31.13,2905.27,2907.84,-50.15,-50.2513,-0.0218259,28.6084,-80.6043,28.6084,-80.6043
31.14,2904.77,2907.34,-50.1989,-50.302,-0.0211838,28.6084,-80.6043,28.6084,-80.6043
31.15,2904.27,2906.83,-50.2476,-50.3489,-0.0211923,28.6084,-80.6043,28.6084,-80.6043
31.16,2903.77,2906.33,-50.2963,-50.3993,-0.0204694,28.6084,-80.6043,28.6084,-80.6043
31.17,2903.26,2905.82,-50.3448,-50.4486,-0.0209374,28.6084,-80.6043,28.6084,-80.6043
31.18,2902.76,2905.32,-50.3933,-50.4973,-0.0214998,28.6084,-80.6043,28.6084,-80.6043
31.19,2902.26,2904.81,-50.4416,-50.5462,-0.0216153,28.6084,-80.6043,28.6084,-80.6043
31.2,2901.75,2904.24,-50.4899,-50.5951,-0.0216504,28.6084,-80.6043,28.6084,-80.6043
31.21,2901.25,2903.73,-50.538,-50.6446,-0.0220641,28.6084,-80.6043,28.6084,-80.6043
31.22,2900.74,2903.23,-50.5861,-50.6941,-0.0214598,28.6084,-80.6043,28.6084,-80.6043
31.23,2900.23,2902.72,-50.634,-50.7434,-0.0222919,28.6084,-80.6043,28.6084,-80.6043
31.24,2899.73,2902.21,-50.6819,-50.7927,-0.0217197,28.6084,-80.6043,28.6084,-80.6043
31.25,2899.22,2901.7,-50.7297,-50.8409,-0.0223631,28.6084,-80.6043,28.6084,-80.6043
31.26,2898.71,2901.19,-50.7773,-50.8905,-0.0218209,28.6084,-80.6043,28.6084,-80.6043
31.27,2898.2,2900.68,-50.8249,-50.939,-0.0209261,28.6084,-80.6043,28.6084,-80.6043
31.28,2897.69,2900.17,-50.8724,-50.9863,-0.0203121,28.6084,-80.6043,28.6084,-80.6043
31.29,2897.19,2899.66,-50.9198,-51.0317,-0.0205593,28.6084,-80.6043,28.6084,-80.6043
31.3,2896.68,2899.27,-50.967,-51.0779,-0.0205905,28.6084,-80.6043,28.6084,-80.6043
31.31,2896.17,2898.76,-51.0142,-51.1253,-0.0199858,28.6084,-80.6043,28.6084,-80.6043
31.32,2895.65,2898.25,-51.0613,-51.1716,-0.0208491,28.6084,-80.6043,28.6084,-80.6043
31.33,2895.14,2897.73,-51.1083,-51.2205,-0.0217448,28.6084,-80.6043,28.6084,-80.6043
31.34,2894.63,2897.22,-51.1552,-51.2674,-0.021991,28.6084,-80.6043,28.6084,-80.6043
31.35,2894.12,2896.71,-51.202,-51.314,-0.0216429,28.6084,-80.6043,28.6084,-80.6043
31.36,2893.61,2896.19,-51.2487,-51.3596,-0.0209873,28.6084,-80.6043,28.6084,-80.6043
31.37,2893.09,2895.68,-51.2952,-51.405,-0.0208154,28.6084,-80.6043,28.6084,-80.6043
31.38,2892.58,2895.17,-51.3417,-51.4534,-0.0200513,28.6084,-80.6043,28.6084,-80.6043
31.39,2892.07,2894.65,-51.3882,-51.4989,-0.0194668,28.6084,-80.6043,28.6084,-80.6043
31.4,2891.55,2894.46,-51.4345,-51.5462,-0.0186576,28.6084,-80.6043,28.6084,-80.6043
31.41,2891.04,2893.95,-51.4807,-51.5912,-0.0193023,28.6084,-80.6043,28.6084,-80.6043
31.42,2890.52,2893.43,-51.5268,-51.6362,-0.0191325,28.6084,-80.6043,28.6084,-80.6043
31.43,2890.01,2892.92,-51.5728,-51.6803,-0.018635,28.6084,-80.6043,28.6084,-80.6043
31.44,2889.49,2892.4,-51.6187,-51.7244,-0.0181352,28.6084,-80.6043,28.6084,-80.6043
31.45,2888.97,2891.88,-51.6645,-51.7713,-0.0183428,28.6084,-80.6043,28.6084,-80.6043
31.46,2888.46,2891.36,-51.7103,-51.8175,-0.0192718,28.6084,-80.6043,28.6084,-80.6043
31.47,2887.94,2890.84,-51.7559,-51.8648,-0.0193818,28.6084,-80.6043,28.6084,-80.6043
31.48,2887.42,2890.32,-51.8014,-51.9121,-0.0200834,28.6084,-80.6043,28.6084,-80.6043
31.49,2886.9,2889.81,-51.8469,-51.9557,-0.0202165,28.6084,-80.6043,28.6084,-80.6043
31.5,2886.38,2888.99,-51.8922,-52.0003,-0.0199571,28.6084,-80.6043,28.6084,-80.6043
31.51,2885.86,2888.47,-51.9375,-52.0467,-0.0201015,28.6084,-80.6043,28.6084,-80.6043
31.52,2885.35,2887.95,-51.9826,-52.0906,-0.0200661,28.6084,-80.6043,28.6084,-80.6043
31.53,2884.82,2887.43,-52.0277,-52.1364,-0.020007,28.6084,-80.6043,28.6084,-80.6043
31.54,2884.3,2886.91,-52.0727,-52.1822,-0.0198704,28.6084,-80.6043,28.6084,-80.6043
31.55,2883.78,2886.38,-52.1175,-52.2273,-0.020625,28.6084,-80.6043,28.6084,-80.6043
31.56,2883.26,2885.86,-52.1623,-52.2717,-0.0204015,28.6084,-80.6043,28.6084,-80.6043
31.57,2882.74,2885.34,-52.207,-52.3148,-0.0210359,28.6084,-80.6043,28.6084,-80.6043
31.58,2882.22,2884.81,-52.2516,-52.359,-0.0207728,28.6084,-80.6043,28.6084,-80.6043
31.59,2881.69,2884.29,-52.296,-52.4049,-0.0210802,28.6084,-80.6043,28.6084,-80.6043
31.6,2881.17,2883.99,-52.3404,-52.4479,-0.0209995,28.6084,-80.6043,28.6084,-80.6043
31.61,2880.65,2883.46,-52.3847,-52.4913,-0.0207245,28.6084,-80.6043,28.6084,-80.6043
31.62,2880.12,2882.94,-52.4289,-52.5368,-0.0198112,28.6084,-80.6043,28.6084,-80.6043
31.63,2879.6,2882.41,-52.4731,-52.5798,-0.0205641,28.6084,-80.6043,28.6084,-80.6043
31.64,2879.07,2881.88,-52.5171,-52.6242,-0.0206232,28.6084,-80.6043,28.6084,-80.6043
31.65,2878.55,2881.36,-52.561,-52.6671,-0.0204084,28.6084,-80.6043,28.6084,-80.6043
31.66,2878.02,2880.83,-52.6048,-52.709,-0.0210463,28.6084,-80.6043,28.6084,-80.6043
31.67,2877.49,2880.3,-52.6486,-52.7531,-0.0210468,28.6084,-80.6043,28.6084,-80.6043
31.68,2876.97,2879.78,-52.6922,-52.7968,-0.0201666,28.6084,-80.6043,28.6084,-80.6043
31.69,2876.44,2879.25,-52.7357,-52.8391,-0.0210481,28.6084,-80.6043,28.6084,-80.6043
31.7,2875.91,2879.31,-52.7792,-52.8831,-0.0201833,28.6084,-80.6043,28.6084,-80.6043
31.71,2875.38,2878.78,-52.8226,-52.9258,-0.0195529,28.6084,-80.6043,28.6084,-80.6043
31.72,2874.86,2878.25,-52.8658,-52.9677,-0.0193881,28.6084,-80.6043,28.6084,-80.6043
31.73,2874.33,2877.72,-52.909,-53.0111,-0.0184199,28.6084,-80.6043,28.6084,-80.6043
31.74,2873.8,2877.19,-52.9521,-53.0525,-0.018797,28.6084,-80.6043,28.6084,-80.6043
31.75,2873.27,2876.66,-52.9951,-53.0954,-0.0184938,28.6084,-80.6043,28.6084,-80.6043
31.76,2872.74,2876.13,-53.038,-53.1394,-0.01917,28.6084,-80.6043,28.6084,-80.6043
31.77,2872.21,2875.6,-53.0808,-53.1809,-0.0198335,28.6084,-80.6043,28.6084,-80.6043
31.78,2871.67,2875.06,-53.1235,-53.2218,-0.0189474,28.6084,-80.6043,28.6084,-80.6043
31.79,2871.14,2874.53,-53.1661,-53.2642,-0.0191092,28.6084,-80.6043,28.6084,-80.6043
31.8,2870.61,2874.62,-53.2086,-53.306,-0.0197778,28.6084,-80.6043,28.6084,-80.6043
31.81,2870.08,2874.09,-53.251,-53.3488,-0.0196253,28.6084,-80.6043,28.6084,-80.6043
31.82,2869.54,2873.56,-53.2934,-53.3895,-0.0198887,28.6084,-80.6043,28.6084,-80.6043
31.83,2869.01,2873.02,-53.3356,-53.4317,-0.0194675,28.6084,-80.6043,28.6084,-80.6043
31.84,2868.48,2872.49,-53.3778,-53.4741,-0.0186862,28.6084,-80.6043,28.6084,-80.6043
31.85,2867.94,2871.95,-53.4198,-53.5156,-0.0195168,28.6084,-80.6043,28.6084,-80.6043
31.86,2867.41,2871.42,-53.4618,-53.5561,-0.0196004,28.6084,-80.6043,28.6084,-80.6043
31.87,2866.87,2870.88,-53.5037,-53.5963,-0.0196824,28.6084,-80.6043,28.6084,-80.6043
31.88,2866.34,2870.34,-53.5455,-53.6364,-0.0188649,28.6084,-80.6043,28.6084,-80.6043
31.89,2865.8,2869.81,-53.5872,-53.6786,-0.0194322,28.6084,-80.6043,28.6084,-80.6043
31.9,2865.27,2869.73,-53.6288,-53.7205,-0.0203535,28.6084,-80.6043,28.6084,-80.6043
31.91,2864.73,2869.19,-53.6703,-53.7623,-0.0196357,28.6084,-80.6043,28.6084,-80.6043
31.92,2864.19,2868.65,-53.7117,-53.8033,-0.0195483,28.6084,-80.6043,28.6084,-80.6043
31.93,2863.66,2868.11,-53.753,-53.8434,-0.0202394,28.6084,-80.6043,28.6084,-80.6043
31.94,2863.12,2867.58,-53.7943,-53.8828,-0.0202428,28.6084,-80.6043,28.6084,-80.6043
31.95,2862.58,2867.04,-53.8354,-53.9247,-0.020515,28.6084,-80.6043,28.6084,-80.6043
31.96,2862.04,2866.5,-53.8765,-53.9662,-0.0197221,28.6084,-80.6043,28.6084,-80.6043
31.97,2861.5,2865.96,-53.9175,-54.0081,-0.0192341,28.6084,-80.6043,28.6084,-80.6043
31.98,2860.96,2865.42,-53.9583,-54.0494,-0.0182834,28.6084,-80.6043,28.6084,-80.6043
31.99,2860.42,2864.87,-53.9991,-54.0915,-0.0186764,28.6084,-80.6043,28.6084,-80.6043
32,2859.88,2864.47,-54.0398,-54.1317,-0.0191639,28.6084,-80.6043,28.6083,-80.6043
32.01,2859.34,2863.93,-54.0804,-54.1736,-0.0198022,28.6084,-80.6043,28.6083,-80.6043
32.02,2858.8,2863.38,-54.1209,-54.216,-0.0204065,28.6084,-80.6043,28.6083,-80.6043
32.03,2858.26,2862.84,-54.1614,-54.2563,-0.021274,28.6084,-80.6043,28.6083,-80.6043
32.04,2857.72,2862.3,-54.2017,-54.2962,-0.0220383,28.6084,-80.6043,28.6083,-80.6043
32.05,2857.17,2861.76,-54.2419,-54.3347,-0.0225944,28.6084,-80.6043,28.6083,-80.6043
32.06,2856.63,2861.21,-54.2821,-54.3742,-0.0221402,28.6084,-80.6043,28.6083,-80.6043
32.07,2856.09,2860.67,-54.3222,-54.4148,-0.0218915,28.6084,-80.6043,28.6083,-80.6043
32.08,2855.54,2860.12,-54.3621,-54.4558,-0.0214983,28.6084,-80.6043,28.6083,-80.6043
32.09,2855,2859.58,-54.402,-54.4938,-0.0212961,28.6084,-80.6043,28.6083,-80.6043
32.1,2854.45,2858.64,-54.4418,-54.5332,-0.0217902,28.6084,-80.6043,28.6083,-80.6043
32.11,2853.91,2858.09,-54.4815,-54.5735,-0.0223335,28.6084,-80.6043,28.6083,-80.6043
32.12,2853.36,2857.55,-54.5212,-54.6131,-0.0227149,28.6084,-80.6043,28.6083,-80.6043
32.13,2852.82,2857,-54.5607,-54.6512,-0.022169,28.6084,-80.6043,28.6083,-80.6043
32.14,2852.27,2856.45,-54.6001,-54.6907,-0.0213226,28.6084,-80.6043,28.6083,-80.6043
32.15,2851.73,2855.91,-54.6395,-54.7283,-0.0220654,28.6084,-80.6043,28.6083,-80.6043
32.16,2851.18,2855.36,-54.6788,-54.7659,-0.0229786,28.6084,-80.6043,28.6083,-80.6043
32.17,2850.63,2854.81,-54.7179,-54.8065,-0.0237735,28.6084,-80.6043,28.6083,-80.6043
32.18,2850.09,2854.26,-54.757,-54.8453,-0.02433,28.6084,-80.6043,28.6083,-80.6043
32.19,2849.54,2853.71,-54.796,-54.8834,-0.023962,28.6084,-80.6043,28.6083,-80.6043
32.2,2848.99,2852.75,-54.8349,-54.9237,-0.0230614,28.6084,-80.6043,28.6083,-80.6043
32.21,2848.44,2852.2,-54.8738,-54.9631,-0.0234078,28.6084,-80.6043,28.6083,-80.6043
32.22,2847.89,2851.65,-54.9125,-55,-0.0242091,28.6084,-80.6043,28.6083,-80.6043
32.23,2847.34,2851.1,-54.9512,-55.0406,-0.023293,28.6084,-80.6043,28.6083,-80.6043
32.24,2846.79,2850.54,-54.9897,-55.0783,-0.0230602,28.6084,-80.6043,28.6083,-80.6043
32.25,2846.24,2849.99,-55.0282,-55.118,-0.023969,28.6084,-80.6043,28.6083,-80.6043
32.26,2845.69,2849.44,-55.0666,-55.1559,-0.0240903,28.6084,-80.6043,28.6083,-80.6043
32.27,2845.14,2848.89,-55.1049,-55.1939,-0.0232271,28.6084,-80.6043,28.6083,-80.6043
32.28,2844.59,2848.34,-55.1431,-55.233,-0.0235568,28.6084,-80.6043,28.6083,-80.6043
32.29,2844.04,2847.79,-55.1812,-55.2714,-0.0241383,28.6084,-80.6043,28.6083,-80.6043
32.3,2843.48,2847.73,-55.2193,-55.3103,-0.0240389,28.6084,-80.6043,28.6083,-80.6043
32.31,2842.93,2847.17,-55.2572,-55.3498,-0.0236285,28.6084,-80.6043,28.6083,-80.6043
32.32,2842.38,2846.62,-55.2951,-55.3888,-0.0228316,28.6084,-80.6043,28.6083,-80.6043
32.33,2841.83,2846.07,-55.3329,-55.4249,-0.0219418,28.6084,-80.6043,28.6083,-80.6043
32.34,2841.27,2845.51,-55.3705,-55.4622,-0.0227942,28.6084,-80.6043,28.6083,-80.6043
32.35,2840.72,2844.96,-55.4082,-55.4983,-0.0219382,28.6084,-80.6043,28.6083,-80.6043
32.36,2840.16,2844.4,-55.4457,-55.534,-0.0224943,28.6084,-80.6043,28.6083,-80.6043
32.37,2839.61,2843.84,-55.4831,-55.5698,-0.0233999,28.6084,-80.6043,28.6083,-80.6043
32.38,2839.05,2843.29,-55.5205,-55.6082,-0.0226883,28.6084,-80.6043,28.6083,-80.6043
32.39,2838.5,2842.73,-55.5577,-55.6445,-0.0219647,28.6084,-80.6043,28.6083,-80.6043
32.4,2837.94,2842.08,-55.5949,-55.6834,-0.0213783,28.6084,-80.6043,28.6083,-80.6043
32.41,2837.39,2841.53,-55.632,-55.7205,-0.0216674,28.6084,-80.6043,28.6083,-80.6043
32.42,2836.83,2840.97,-55.669,-55.7579,-0.021083,28.6084,-80.6043,28.6083,-80.6043
32.43,2836.27,2840.41,-55.7059,-55.794,-0.0204095,28.6084,-80.6043,28.6083,-80.6043
32.44,2835.71,2839.85,-55.7428,-55.8329,-0.0194503,28.6084,-80.6043,28.6083,-80.6043
32.45,2835.16,2839.29,-55.7795,-55.8701,-0.0202196,28.6084,-80.6043,28.6083,-80.6043
32.46,2834.6,2838.73,-55.8162,-55.9075,-0.0210363,28.6084,-80.6043,28.6083,-80.6043
32.47,2834.04,2838.17,-55.8528,-55.9447,-0.0216156,28.6084,-80.6043,28.6083,-80.6043
32.48,2833.48,2837.61,-55.8893,-55.9832,-0.0220621,28.6084,-80.6043,28.6083,-80.6043
32.49,2832.92,2837.05,-55.9257,-56.0184,-0.0228772,28.6084,-80.6043,28.6083,-80.6043
32.5,2832.36,2836.59,-55.962,-56.056,-0.0224358,28.6084,-80.6043,28.6083,-80.6043
32.51,2831.8,2836.03,-55.9982,-56.0941,-0.0221987,28.6084,-80.6043,28.6083,-80.6043
32.52,2831.24,2835.47,-56.0344,-56.1319,-0.0219202,28.6084,-80.6043,28.6083,-80.6043
32.53,2830.68,2834.91,-56.0705,-56.1681,-0.02125,28.6084,-80.6043,28.6083,-80.6043
32.54,2830.12,2834.34,-56.1065,-56.2041,-0.0211675,28.6084,-80.6043,28.6083,-80.6043
32.55,2829.56,2833.78,-56.1424,-56.2395,-0.0201974,28.6084,-80.6043,28.6083,-80.6043
32.56,2829,2833.22,-56.1782,-56.2771,-0.0192298,28.6084,-80.6043,28.6083,-80.6043
32.57,2828.43,2832.66,-56.2139,-56.3133,-0.0185506,28.6084,-80.6043,28.6083,-80.6043
32.58,2827.87,2832.09,-56.2496,-56.3482,-0.0190756,28.6084,-80.6043,28.6083,-80.6043
32.59,2827.31,2831.53,-56.2852,-56.3824,-0.0187677,28.6084,-80.6043,28.6083,-80.6043
32.6,2826.75,2830.94,-56.3206,-56.4174,-0.0178549,28.6084,-80.6043,28.6083,-80.6043
32.61,2826.18,2830.38,-56.356,-56.451,-0.0182782,28.6084,-80.6043,28.6083,-80.6043
32.62,2825.62,2829.81,-56.3914,-56.4876,-0.0178098,28.6084,-80.6043,28.6083,-80.6043
32.63,2825.05,2829.25,-56.4266,-56.5226,-0.016872,28.6084,-80.6043,28.6083,-80.6043
32.64,2824.49,2828.68,-56.4618,-56.5564,-0.0163979,28.6084,-80.6043,28.6083,-80.6043
32.65,2823.92,2828.12,-56.4968,-56.5907,-0.015664,28.6084,-80.6043,28.6083,-80.6043
32.66,2823.36,2827.55,-56.5318,-56.6272,-0.0160477,28.6084,-80.6043,28.6083,-80.6043
32.67,2822.79,2826.98,-56.5667,-56.6603,-0.0155073,28.6084,-80.6043,28.6083,-80.6043
32.68,2822.23,2826.42,-56.6016,-56.694,-0.0149282,28.6084,-80.6043,28.6083,-80.6043
32.69,2821.66,2825.85,-56.6363,-56.7296,-0.0152808,28.6084,-80.6043,28.6083,-80.6043
32.7,2821.09,2825.59,-56.671,-56.7646,-0.0157682,28.6084,-80.6043,28.6083,-80.6043
32.71,2820.53,2825.02,-56.7056,-56.7997,-0.0154542,28.6084,-80.6043,28.6083,-80.6043
32.72,2819.96,2824.45,-56.7401,-56.8354,-0.016302,28.6084,-80.6043,28.6083,-80.6043
32.73,2819.39,2823.88,-56.7745,-56.8682,-0.0171984,28.6084,-80.6043,28.6083,-80.6043
32.74,2818.82,2823.31,-56.8088,-56.9017,-0.0171616,28.6084,-80.6043,28.6083,-80.6043
32.75,2818.26,2822.74,-56.8431,-56.9379,-0.0167698,28.6084,-80.6043,28.6083,-80.6043
32.76,2817.69,2822.17,-56.8772,-56.9731,-0.0171768,28.6084,-80.6043,28.6083,-80.6043
32.77,2817.12,2821.6,-56.9113,-57.0057,-0.0162403,28.6084,-80.6043,28.6083,-80.6043
32.78,2816.55,2821.03,-56.9454,-57.0383,-0.0155583,28.6084,-80.6043,28.6083,-80.6043
32.79,2815.98,2820.46,-56.9793,-57.071,-0.0153611,28.6084,-80.6043,28.6083,-80.6043
32.8,2815.41,2819.86,-57.0131,-57.1048,-0.0150373,28.6084,-80.6043,28.6083,-80.6043
32.81,2814.84,2819.28,-57.0469,-57.1376,-0.0148047,28.6084,-80.6043,28.6083,-80.6043
32.82,2814.27,2818.71,-57.0806,-57.1713,-0.0145621,28.6084,-80.6043,28.6083,-80.6043
32.83,2813.7,2818.14,-57.1142,-57.2053,-0.0140202,28.6084,-80.6043,28.6083,-80.6043
32.84,2813.12,2817.57,-57.1477,-57.237,-0.0133728,28.6084,-80.6043,28.6083,-80.6043
32.85,2812.55,2817,-57.1812,-57.2724,-0.0137405,28.6084,-80.6043,28.6083,-80.6043
32.86,2811.98,2816.42,-57.2145,-57.3068,-0.013372,28.6084,-80.6043,28.6083,-80.6043
32.87,2811.41,2815.85,-57.2478,-57.34,-0.013769,28.6084,-80.6043,28.6083,-80.6043
32.88,2810.84,2815.28,-57.281,-57.3729,-0.0136116,28.6084,-80.6043,28.6083,-80.6043
32.89,2810.26,2814.7,-57.3142,-57.4079,-0.0144174,28.6084,-80.6043,28.6083,-80.6043
32.9,2809.69,2814.54,-57.3472,-57.4406,-0.0139624,28.6084,-80.6043,28.6083,-80.6043
32.91,2809.11,2813.96,-57.3802,-57.4743,-0.0137633,28.6084,-80.6043,28.6083,-80.6043
32.92,2808.54,2813.39,-57.4131,-57.5079,-0.0132732,28.6084,-80.6043,28.6083,-80.6043
32.93,2807.97,2812.81,-57.4459,-57.541,-0.0140847,28.6084,-80.6043,28.6083,-80.6043
32.94,2807.39,2812.24,-57.4786,-57.5744,-0.0131424,28.6084,-80.6043,28.6083,-80.6043
32.95,2806.82,2811.66,-57.5113,-57.606,-0.0139961,28.6084,-80.6043,28.6083,-80.6043
32.96,2806.24,2811.08,-57.5438,-57.6373,-0.0142511,28.6084,-80.6043,28.6083,-80.6043
32.97,2805.67,2810.51,-57.5763,-57.6695,-0.0143887,28.6084,-80.6043,28.6083,-80.6043
32.98,2805.09,2809.93,-57.6088,-57.7008,-0.0147009,28.6084,-80.6043,28.6083,-80.6043
32.99,2804.51,2809.35,-57.6411,-57.7337,-0.0144968,28.6084,-80.6043,28.6083,-80.6043
33,2803.94,2809.19,-57.6733,-57.7664,-0.0141121,28.6084,-80.6043,28.6085,-80.6044
33.01,2803.36,2808.61,-57.7055,-57.7973,-0.0146737,28.6084,-80.6043,28.6085,-80.6044
33.02,2802.78,2808.04,-57.7376,-57.8289,-0.0140778,28.6084,-80.6043,28.6085,-80.6044
33.03,2802.2,2807.46,-57.7697,-57.8623,-0.0136155,28.6084,-80.6043,28.6085,-80.6044
33.04,2801.63,2806.88,-57.8016,-57.8947,-0.0128394,28.6084,-80.6043,28.6085,-80.6044
33.05,2801.05,2806.3,-57.8335,-57.9283,-0.0133027,28.6084,-80.6043,28.6085,-80.6044
33.06,2800.47,2805.72,-57.8653,-57.9601,-0.0135796,28.6084,-80.6043,28.6085,-80.6044
33.07,2799.89,2805.14,-57.897,-57.9938,-0.0127233,28.6084,-80.6043,28.6085,-80.6044
33.08,2799.31,2804.56,-57.9286,-58.0256,-0.0130093,28.6084,-80.6043,28.6085,-80.6044
33.09,2798.73,2803.98,-57.9602,-58.0556,-0.0135853,28.6084,-80.6043,28.6085,-80.6044
33.1,2798.15,2802.95,-57.9917,-58.0873,-0.0131669,28.6084,-80.6043,28.6085,-80.6044
33.11,2797.57,2802.37,-58.0231,-58.1184,-0.0138862,28.6084,-80.6043,28.6085,-80.6044
33.12,2796.99,2801.79,-58.0544,-58.1503,-0.0141921,28.6084,-80.6043,28.6085,-80.6044
33.13,2796.41,2801.21,-58.0857,-58.1815,-0.0132624,28.6084,-80.6043,28.6085,-80.6044
33.14,2795.83,2800.62,-58.1168,-58.2118,-0.0138446,28.6084,-80.6043,28.6085,-80.6044
33.15,2795.25,2800.04,-58.1479,-58.2417,-0.0132976,28.6084,-80.6043,28.6085,-80.6044
33.16,2794.66,2799.46,-58.179,-58.273,-0.0124549,28.6084,-80.6043,28.6085,-80.6044
33.17,2794.08,2798.87,-58.2099,-58.3043,-0.0130028,28.6084,-80.6043,28.6085,-80.6044
33.18,2793.5,2798.29,-58.2408,-58.3369,-0.0137254,28.6084,-80.6043,28.6085,-80.6044
33.19,2792.92,2797.71,-58.2716,-58.3672,-0.0127855,28.6084,-80.6043,28.6085,-80.6044
33.2,2792.33,2796.67,-58.3023,-58.3991,-0.0120269,28.6084,-80.6043,28.6085,-80.6044
33.21,2791.75,2796.09,-58.3329,-58.43,-0.0112416,28.6084,-80.6043,28.6085,-80.6044
33.22,2791.17,2795.5,-58.3635,-58.461,-0.0122049,28.6084,-80.6043,28.6085,-80.6044
33.23,2790.58,2794.92,-58.394,-58.4925,-0.0126351,28.6084,-80.6043,28.6085,-80.6044
33.24,2790,2794.33,-58.4244,-58.524,-0.0122752,28.6084,-80.6043,28.6085,-80.6044
33.25,2789.41,2793.75,-58.4548,-58.5523,-0.0116456,28.6084,-80.6043,28.6085,-80.6044
33.26,2788.83,2793.16,-58.485,-58.5819,-0.0123767,28.6084,-80.6043,28.6085,-80.6044
33.27,2788.24,2792.58,-58.5152,-58.6134,-0.0133164,28.6084,-80.6043,28.6085,-80.6044
33.28,2787.66,2791.99,-58.5453,-58.6429,-0.0140315,28.6084,-80.6043,28.6085,-80.6044
33.29,2787.07,2791.4,-58.5754,-58.6719,-0.0133116,28.6084,-80.6043,28.6085,-80.6044
33.3,2786.49,2790.97,-58.6053,-58.7001,-0.0132681,28.6084,-80.6043,28.6085,-80.6044
33.31,2785.9,2790.38,-58.6352,-58.7309,-0.0124094,28.6084,-80.6043,28.6085,-80.6044
33.32,2785.31,2789.8,-58.6651,-58.7607,-0.0115334,28.6084,-80.6043,28.6085,-80.6044
33.33,2784.73,2789.21,-58.6948,-58.7921,-0.0122832,28.6084,-80.6043,28.6085,-80.6044
33.34,2784.14,2788.62,-58.7245,-58.8202,-0.0127454,28.6084,-80.6043,28.6085,-80.6044
33.35,2783.55,2788.03,-58.7541,-58.8517,-0.0130143,28.6084,-80.6043,28.6085,-80.6044
33.36,2782.97,2787.44,-58.7836,-58.8799,-0.0122201,28.6084,-80.6043,28.6085,-80.6044
33.37,2782.38,2786.85,-58.8131,-58.9084,-0.0115207,28.6084,-80.6043,28.6085,-80.6044
33.38,2781.79,2786.26,-58.8424,-58.9392,-0.0124485,28.6084,-80.6043,28.6085,-80.6044
33.39,2781.2,2785.67,-58.8717,-58.9702,-0.0117951,28.6084,-80.6043,28.6085,-80.6044
33.4,2780.61,2785.52,-58.901,-59.0013,-0.0110054,28.6084,-80.6043,28.6085,-80.6044
33.41,2780.02,2784.93,-58.9301,-59.0304,-0.0118604,28.6084,-80.6043,28.6085,-80.6044
33.42,2779.43,2784.34,-58.9592,-59.0593,-0.011229,28.6084,-80.6043,28.6085,-80.6044
33.43,2778.84,2783.75,-58.9882,-59.0895,-0.0116527,28.6084,-80.6043,28.6085,-80.6044
33.44,2778.25,2783.16,-59.0172,-59.1177,-0.0123531,28.6084,-80.6043,28.6085,-80.6044
33.45,2777.66,2782.57,-59.046,-59.1453,-0.0114257,28.6084,-80.6043,28.6085,-80.6044
33.46,2777.07,2781.98,-59.0748,-59.1761,-0.0109472,28.6084,-80.6043,28.6085,-80.6044
33.47,2776.48,2781.38,-59.1035,-59.2049,-0.0100593,28.6084,-80.6043,28.6085,-80.6044
